Item_FatContent,Item_Weight,Total_Sales,Outlet_Type,Rating,Outlet_Size,Outlet_LocationType,Outlet_Identifier,Item_Type,Item_Identifier,Outlet_EstablishmentYear,Item_Visibility
LowFat,12.3,107.0938,GroceryStore,4.4,High,Tier3,OUT010,SoftDrinks,DRB25,2011,0.116261335
Regular,12.5,86.0198,GroceryStore,4.4,High,Tier3,OUT010,Canned,FDM02,2011,0.12341737
Regular,15,60.2904,GroceryStore,4.4,High,Tier3,OUT010,Canned,FDA01,2011,0.091018048
Regular,14,54.364,GroceryStore,4.4,High,Tier3,OUT010,FrozenFoods,FDI16,2011,0.227260689
Regular,16.1,34.9558,GroceryStore,4.4,High,Tier3,OUT010,FrozenFoods,FDV28,2011,0.267352587
Regular,14.3,88.2856,GroceryStore,4.4,High,Tier3,OUT010,FruitsandVegetables,FDF08,2011,0.109144085
Regular,6.155,213.756,GroceryStore,4.4,High,Tier3,OUT010,Meat,FDW51,2011,0.158441218
Regular,10.5,140.6154,GroceryStore,4.4,High,Tier3,OUT010,SnackFoods,FDB58,2011,0.022590318
reg,6.63,166.85,GroceryStore,4.4,Small,Tier3,OUT010,BakingGoods,FDZ59,2011,0.174110803
LF,7.09,48.1034,SupermarketType1,4.4,High,Tier3,OUT013,BakingGoods,FDK36,2000,0.00720931
LF,7.935,50.035,SupermarketType1,4.4,High,Tier3,OUT013,Dairy,FDZ27,2000,0.017141985
LowFat,15.15,150.4708,SupermarketType1,4.4,High,Tier3,OUT013,BakingGoods,FDS48,2000,0.027756137
LowFat,21.35,260.4278,SupermarketType1,4.4,High,Tier3,OUT013,Canned,FDC02,2000,0.068765205
LowFat,13.8,263.7884,SupermarketType1,4.4,High,Tier3,OUT013,Dairy,FDI15,2000,0.141234932
LowFat,20.25,217.5482,SupermarketType1,4.4,High,Tier3,OUT013,Dairy,DRJ39,2000,0.036295834
LowFat,5.985,125.8678,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDT40,2000,0.095715608
LowFat,8.905,61.6878,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDE29,2000,0.143010016
LowFat,13.3,149.9708,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDT28,2000,0.063513272
LowFat,14.3,86.8224,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDK41,2000,0.127435585
LowFat,12.1,180.0002,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDE45,2000,0.040323731
LowFat,16.1,255.2356,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDZ20,2000,0.034278413
LowFat,19.75,189.9872,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDT31,2000,0.012437935
LowFat,19.85,128.102,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDP20,2000,0.045631231
LowFat,5.88,155.5998,SupermarketType1,4.4,High,Tier3,OUT013,HardDrinks,DRM59,2000,0.003589104
LowFat,15.7,44.777,SupermarketType1,4.4,High,Tier3,OUT013,HardDrinks,DRL35,2000,0.03067808
LowFat,18.85,127.1336,SupermarketType1,4.4,High,Tier3,OUT013,HardDrinks,DRP35,2000,0.09079168
LowFat,5.32,101.7674,SupermarketType1,4.4,High,Tier3,OUT013,HealthandHygiene,NCU17,2000,0
LowFat,5.485,164.8842,SupermarketType1,4.4,High,Tier3,OUT013,HealthandHygiene,NCU53,2000,0.042716235
LowFat,10.895,256.5672,SupermarketType1,4.4,High,Tier3,OUT013,HealthandHygiene,NCT05,2000,0.020934413
LowFat,6.57,192.382,SupermarketType1,4.4,High,Tier3,OUT013,Household,NCC19,2000,0.096799953
LowFat,11.1,116.5124,SupermarketType1,4.4,High,Tier3,OUT013,Household,NCV54,2000,0.033081389
LowFat,13,47.9034,SupermarketType1,4.4,High,Tier3,OUT013,Household,NCF19,2000,0.035079516
LowFat,16,212.6902,SupermarketType1,4.4,High,Tier3,OUT013,Household,NCE30,2000,0.099053537
LowFat,20.25,234.8616,SupermarketType1,4.4,High,Tier3,OUT013,Household,NCG19,2000,0.14781046
LowFat,7.42,248.0092,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDT21,2000,0.020374875
LowFat,15.2,238.7248,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDT57,2000,0.019018943
LowFat,15.35,91.883,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDP46,2000,0.074553522
LowFat,17.6,165.2868,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDZ09,2000,0.104791689
LowFat,12.1,145.1444,SupermarketType1,4.4,High,Tier3,OUT013,SoftDrinks,DRF13,2000,0
LowFat,14.15,171.8106,SupermarketType1,4.4,High,Tier3,OUT013,SoftDrinks,DRG36,2000,0.095298849
Regular,8.895,209.0296,SupermarketType1,4.4,High,Tier3,OUT013,BakingGoods,FDJ12,2000,0.039008625
Regular,11,222.0798,SupermarketType1,4.4,High,Tier3,OUT013,Canned,FDZ49,2000,0.133034816
Regular,14,164.2526,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDW52,2000,0.037491314
Regular,18.35,184.8266,SupermarketType1,4.4,High,Tier3,OUT013,FrozenFoods,FDY16,2000,0.092150005
Regular,11,241.9512,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDZ43,2000,0.057011062
Regular,19.35,77.0644,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDE33,2000,0.049594299
Regular,19.35,238.6564,SupermarketType1,4.4,High,Tier3,OUT013,FruitsandVegetables,FDU43,2000,0
Regular,20.2,178.5028,SupermarketType1,4.4,High,Tier3,OUT013,Meat,FDU51,2000,0.096433359
Regular,5.34,101.6358,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDW21,2000,0.005958918
Regular,5.59,62.6168,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDI21,2000,0.056555715
Regular,7.64,91.212,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDI58,2000,0.070645636
Regular,16.7,147.5102,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDJ21,2000,0.038496166
lowfat,10.6,84.4224,SupermarketType1,4.4,High,Tier3,OUT013,HealthandHygiene,NCJ29,2000,0.035163639
reg,13.65,81.1302,SupermarketType1,4.4,High,Tier3,OUT013,SnackFoods,FDW09,2000,0.025899245
LF,20.85,104.6306,SupermarketType2,4.4,Medium,Tier3,OUT018,FruitsandVegetables,FDB45,2022,0.021416681
LowFat,8.06,232.7326,SupermarketType2,4.4,Medium,Tier3,OUT018,Breakfast,FDO37,2022,0
LowFat,6.3,209.627,SupermarketType2,4.4,Medium,Tier3,OUT018,Canned,FDO25,2022,0.127968205
LowFat,12,180.1976,SupermarketType2,4.4,Medium,Tier3,OUT018,Canned,FDY25,2022,0.034112833
LowFat,16,224.3404,SupermarketType2,4.4,Medium,Tier3,OUT018,Dairy,FDX02,2022,0.057292529
LowFat,9.065,95.3094,SupermarketType2,4.4,Medium,Tier3,OUT018,FrozenFoods,FDK16,2022,0.115799592
LowFat,6.055,160.3578,SupermarketType2,4.4,Medium,Tier3,OUT018,FruitsandVegetables,FDB08,2022,0.031230059
LowFat,7.02,148.1734,SupermarketType2,4.4,Medium,Tier3,OUT018,FruitsandVegetables,FDS55,2022,0
LowFat,16.2,260.3278,SupermarketType2,4.4,Medium,Tier3,OUT018,FruitsandVegetables,FDU55,2022,0.036057562
LowFat,6.86,229.601,SupermarketType2,4.4,Medium,Tier3,OUT018,Household,NCH42,2022,0.036686158
LowFat,11.15,66.2142,SupermarketType2,4.4,Medium,Tier3,OUT018,Others,NCO02,2022,0.07366703
LowFat,9.8,215.685,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDK22,2022,0.026192765
LowFat,10.195,42.5428,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDC58,2022,0.042113173
LowFat,11.1,220.0482,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDP58,2022,0.135692831
Regular,9.195,77.4644,SupermarketType2,4.4,Medium,Tier3,OUT018,BakingGoods,FDV48,2022,0.051827123
Regular,16.5,98.9068,SupermarketType2,4.4,Medium,Tier3,OUT018,BakingGoods,FDK60,2022,0.094246644
Regular,14.8,109.057,SupermarketType2,4.4,Medium,Tier3,OUT018,Breads,FDS59,2022,0.04407225
Regular,7.895,57.7588,SupermarketType2,4.4,Medium,Tier3,OUT018,Breakfast,FDN25,2022,0.061424738
Regular,8.975,84.9224,SupermarketType2,4.4,Medium,Tier3,OUT018,Canned,FDG38,2022,0
Regular,12.5,87.9198,SupermarketType2,4.4,Medium,Tier3,OUT018,Canned,FDM02,2022,0.074035423
Regular,7.47,214.4218,SupermarketType2,4.4,Medium,Tier3,OUT018,FrozenFoods,FDY28,2022,0.15277077
Regular,9.895,260.2278,SupermarketType2,4.4,Medium,Tier3,OUT018,FrozenFoods,FDT16,2022,0.048860587
Regular,11.1,176.0712,SupermarketType2,4.4,Medium,Tier3,OUT018,FrozenFoods,FDQ40,2022,0.036174285
Regular,19.2,187.5214,SupermarketType2,4.4,Medium,Tier3,OUT018,FrozenFoods,FDU28,2022,0.094300933
Regular,20.1,194.282,SupermarketType2,4.4,Medium,Tier3,OUT018,FruitsandVegetables,FDC57,2022,0.054816926
Regular,7.21,103.1332,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDN46,2022,0.145220646
Regular,16.7,60.6562,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDT10,2022,0.062297249
lowfat,10.195,146.5076,SupermarketType2,4.4,Medium,Tier3,OUT018,SnackFoods,FDZ33,2022,0.107834541
LF,,152.3682,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCJ05,1998,0.045865089
LowFat,,177.937,SupermarketType3,4.4,Medium,Tier3,OUT027,Breakfast,FDN01,1998,0.07204818
LowFat,,259.3278,SupermarketType3,4.4,Medium,Tier3,OUT027,Canned,FDC02,1998,0.068489201
LowFat,,175.9686,SupermarketType3,4.4,Medium,Tier3,OUT027,Canned,FDS01,1998,0.017659068
LowFat,,54.893,SupermarketType3,4.4,Medium,Tier3,OUT027,Dairy,DRI39,1998,0.096592065
LowFat,,147.5392,SupermarketType3,4.4,Medium,Tier3,OUT027,FrozenFoods,FDB53,1998,0.138777108
LowFat,,79.0302,SupermarketType3,4.4,Medium,Tier3,OUT027,FrozenFoods,FDI28,1998,0.026194237
LowFat,,106.7622,SupermarketType3,4.4,Medium,Tier3,OUT027,FrozenFoods,FDL04,1998,0.111381428
LowFat,,39.0164,SupermarketType3,4.4,Medium,Tier3,OUT027,HardDrinks,DRJ59,1998,0
LowFat,,41.877,SupermarketType3,4.4,Medium,Tier3,OUT027,HardDrinks,DRL35,1998,0.030554947
LowFat,,139.9154,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCI29,1998,0.032463574
LowFat,,125.173,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCK29,1998,0
LowFat,,263.7226,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCM05,1998,0.059557164
LowFat,,164.1526,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCO29,1998,0.032099989
LowFat,,62.2168,SupermarketType3,4.4,Medium,Tier3,OUT027,HealthandHygiene,NCP17,1998,0.027580163
LowFat,,234.9958,SupermarketType3,4.4,Medium,Tier3,OUT027,Household,NCE42,1998,0.01055095
LowFat,,208.4954,SupermarketType3,4.4,Medium,Tier3,OUT027,Household,NCI42,1998,0.01031535
LowFat,,168.3474,SupermarketType3,4.4,Medium,Tier3,OUT027,Household,NCQ54,1998,0.012481638
LowFat,,187.4556,SupermarketType3,4.4,Medium,Tier3,OUT027,SnackFoods,FDV45,1998,0.044829295
Regular,,49.3008,SupermarketType3,4.4,Medium,Tier3,OUT027,Breakfast,FDO49,1998,0.032892112
Regular,,177.837,SupermarketType3,4.4,Medium,Tier3,OUT027,Canned,FDB02,1998,0.029023048
Regular,,43.7086,SupermarketType3,4.4,Medium,Tier3,OUT027,Dairy,FDE51,1998,0.096000183
Regular,,145.5102,SupermarketType3,4.4,Medium,Tier3,OUT027,FruitsandVegetables,FDR19,1998,0.158947217
Regular,,147.4102,SupermarketType3,4.4,Medium,Tier3,OUT027,FruitsandVegetables,FDR31,1998,0.048924811
Regular,,257.133,SupermarketType3,4.4,Medium,Tier3,OUT027,FruitsandVegetables,FDT07,1998,0.076944658
Regular,,197.2426,SupermarketType3,4.4,Medium,Tier3,OUT027,Meat,FDI07,1998,0.033597374
Regular,19.2,187.8214,SupermarketType1,4.3,Small,Tier2,OUT017,FrozenFoods,FDU28,2020,0.09444959
LowFat,,113.2834,SupermarketType3,4.3,Medium,Tier3,OUT027,HardDrinks,DRI11,1998,0.034237682
Regular,5.925,45.5086,GroceryStore,4.3,Small,Tier3,OUT010,Dairy,FDE51,2011,0.161466534
LowFat,13.35,230.6352,SupermarketType1,4.3,Small,Tier1,OUT046,Dairy,FDU02,2010,0.102511504
LowFat,13.6,192.9136,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDA46,2012,0.117818348
LowFat,,38.2848,SupermarketType3,4.3,Medium,Tier3,OUT027,FruitsandVegetables,FDF09,1998,0.012090074
Regular,15.85,59.222,SupermarketType1,4.3,High,Tier3,OUT013,BakingGoods,FDL12,2000,0.121531501
LowFat,12.85,172.3422,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDQ10,2012,0.033230816
Regular,16.85,192.4478,SupermarketType1,4.3,Small,Tier2,OUT017,FrozenFoods,FDZ16,2020,0.160760054
LowFat,,180.5976,SupermarketType3,4.3,Medium,Tier3,OUT027,Canned,FDY25,1998,0.033809913
reg,13.85,161.521,SupermarketType2,4.3,Medium,Tier3,OUT018,FrozenFoods,FDR28,2022,0.026001976
LowFat,7.365,226.172,SupermarketType1,4.3,Small,Tier1,OUT046,FruitsandVegetables,FDX20,2010,0.042560252
LowFat,7.27,114.2518,SupermarketType1,4.3,Small,Tier1,OUT046,SoftDrinks,DRF49,2010,0.071077939
Regular,19.5,233.4958,SupermarketType1,4.3,Small,Tier2,OUT017,SoftDrinks,DRL01,2020,0.077608838
Regular,12.3,92.6804,SupermarketType1,4.3,Small,Tier2,OUT045,StarchyFoods,FDB35,2015,0.064750025
LowFat,14.6,238.8538,SupermarketType1,4.3,Medium,Tier1,OUT049,Others,NCN55,2012,0.059582996
LowFat,13.65,45.7402,SupermarketType1,4.3,Medium,Tier1,OUT049,FrozenFoods,FDG52,2012,0.065732883
Regular,6.11,131.2968,GroceryStore,4.3,Small,Tier3,OUT010,FruitsandVegetables,FDR44,2011,0
LowFat,17.2,160.6578,SupermarketType1,4.3,High,Tier3,OUT013,Meat,FDX15,2000,0.15616879
LowFat,12.65,161.5578,SupermarketType1,4.3,High,Tier3,OUT013,SoftDrinks,DRJ13,2000,0.062837968
LowFat,7.55,152.334,SupermarketType1,4.3,Small,Tier2,OUT035,Canned,FDF14,2017,0.027164679
Regular,12.15,163.4552,SupermarketType1,4.3,Small,Tier2,OUT035,FruitsandVegetables,FDU44,2017,0.058414678
Regular,6.26,151.1366,SupermarketType1,4.3,Small,Tier2,OUT035,Meat,FDT39,2017,0.009866049
LowFat,18.2,147.3734,GroceryStore,4.3,Small,Tier3,OUT010,FruitsandVegetables,FDE08,2011,0.082551042
Regular,,196.211,SupermarketType3,4.3,Medium,Tier3,OUT027,BakingGoods,FDV60,1998,0.11679292
LowFat,17.7,167.0474,SupermarketType1,4.3,Small,Tier2,OUT035,Household,NCQ54,2017,0.012540003
LowFat,19.1,235.0958,SupermarketType1,4.3,Small,Tier2,OUT035,FruitsandVegetables,FDX19,2017,0.096715523
Regular,6.67,89.1514,SupermarketType1,4.3,Small,Tier1,OUT046,SnackFoods,FDS33,2010,0.123428594
LowFat,,122.4388,SupermarketType3,4.3,Medium,Tier3,OUT027,HardDrinks,DRQ35,1998,0.042086652
LowFat,15.85,59.5904,SupermarketType1,4.3,Medium,Tier1,OUT049,SoftDrinks,DRI37,2012,0.107765165
Regular,7.71,55.2956,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDU09,2012,0.06670068
Regular,19.25,141.7496,SupermarketType1,4.3,Small,Tier1,OUT046,Canned,FDH26,2010,0.034699737
Regular,20.7,212.5876,SupermarketType2,4.3,Medium,Tier3,OUT018,Dairy,FDL51,2022,0.047684831
LowFat,16.5,180.0318,SupermarketType1,4.3,Small,Tier2,OUT045,Household,NCA54,2015,0.036715907
LowFat,15.25,86.2198,SupermarketType1,4.3,Small,Tier2,OUT035,SnackFoods,FDB34,2017,0.026604781
LowFat,15.2,235.1248,GroceryStore,4.3,Small,Tier3,OUT010,SnackFoods,FDT57,2011,0.031860325
LowFat,8.97,52.7956,SupermarketType1,4.3,Small,Tier2,OUT045,Household,NCE19,2015,0.093203257
LowFat,17.6,174.2422,SupermarketType2,4.3,Medium,Tier3,OUT018,Dairy,FDZ38,2022,0.008033611
Regular,15.5,149.1418,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDF10,2012,0.15717236
LowFat,,56.7614,SupermarketType3,4.3,Medium,Tier3,OUT027,Household,NCO54,1998,0.014205168
LowFat,5.765,119.9098,SupermarketType1,4.3,Small,Tier2,OUT035,FrozenFoods,FDO28,2017,0.072284689
LowFat,12.35,56.4246,SupermarketType1,4.3,Small,Tier1,OUT046,Canned,FDU25,2010,0.026681262
Regular,16,87.4856,SupermarketType1,4.3,Small,Tier2,OUT035,FrozenFoods,FDA40,2017,0.099252438
LowFat,20.75,192.8478,GroceryStore,4.3,Medium,Tier3,OUT010,Breakfast,FDQ37,2011,0.149404057
LowFat,6.36,163.6526,SupermarketType1,4.3,Medium,Tier2,OUT045,Household,NCX42,2015,0.00599072
LowFat,8.93,56.0614,GroceryStore,4.3,Medium,Tier3,OUT010,Household,NCD19,2011,0.022059594
LowFat,14.8,76.467,SupermarketType1,4.3,Small,Tier2,OUT035,SoftDrinks,DRG01,2017,0.044869794
LowFat,8.575,106.328,SupermarketType2,4.3,Medium,Tier3,OUT018,SoftDrinks,DRH13,2022,0.023983258
Regular,13.5,81.596,SupermarketType1,4.3,Medium,Tier2,OUT017,SnackFoods,FDO22,2020,0.017960492
LowFat,15.35,92.112,SupermarketType1,4.3,Small,Tier2,OUT035,SoftDrinks,DRE25,2017,0.073269336
LowFat,17.35,175.6712,SupermarketType1,4.3,Small,Tier1,OUT046,Household,NCF42,2010,0.167383061
Regular,8.975,101.899,GroceryStore,4.3,Medium,Tier3,OUT010,Canned,FDZ01,2011,0.01516265
LowFat,12.5,220.7798,SupermarketType2,4.3,Medium,Tier3,OUT018,Meat,FDY51,2022,0.081465335
LowFat,,174.408,SupermarketType3,4.3,Medium,Tier3,OUT027,StarchyFoods,FDA34,1998,0.014788594
Regular,13.8,76.9012,SupermarketType1,4.3,High,Tier3,OUT013,FruitsandVegetables,FDS19,2000,0.064153845
Regular,15.5,178.2028,GroceryStore,4.3,Medium,Tier3,OUT010,FruitsandVegetables,FDG20,2011,0.210375806
Regular,17.35,87.983,SupermarketType1,4.3,Medium,Tier2,OUT045,BakingGoods,FDR24,2015,0.062979148
LowFat,19.85,46.3376,SupermarketType1,4.3,Small,Tier2,OUT035,Household,NCI43,2017,0.025963795
Regular,17.35,149.605,SupermarketType2,4.3,Medium,Tier3,OUT018,Seafood,FDG21,2022,0.146895866
Regular,20.25,248.4092,SupermarketType1,4.3,Medium,Tier2,OUT017,Dairy,FDF40,2020,0.022639471
LowFat,,66.0826,GroceryStore,4.3,Small,Tier1,OUT019,Meat,FDS03,1998,0.139419417
Regular,15,58.5904,SupermarketType1,4.3,Small,Tier2,OUT035,Canned,FDA01,2017,0.054367971
LowFat,17.85,189.1188,SupermarketType1,4.3,Medium,Tier2,OUT017,SoftDrinks,DRC12,2020,0.038040837
Regular,17.6,47.2402,SupermarketType1,4.3,Medium,Tier2,OUT045,Breads,FDY35,2015,0.016060186
Regular,16.1,95.141,SupermarketType1,4.3,High,Tier3,OUT013,FruitsandVegetables,FDH20,2000,0.024928351
LowFat,,94.5462,SupermarketType3,4.3,Medium,Tier3,OUT027,SnackFoods,FDR58,1998,0.041718456
Regular,,145.2418,GroceryStore,4.3,Small,Tier1,OUT019,FrozenFoods,FDI41,1998,0.109003832
LowFat,9.3,250.2092,SupermarketType1,4.3,Medium,Tier2,OUT045,Dairy,FDA15,2015,0.016054884
LowFat,,181.1634,GroceryStore,4.3,Small,Tier1,OUT019,SoftDrinks,DRD60,1998,0.065188619
reg,13.1,178.9318,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDS31,2012,0
LowFat,9,80.1644,SupermarketType1,4.3,Medium,Tier2,OUT017,Canned,FDS49,2020,0.079794329
LowFat,,33.7216,SupermarketType3,4.3,Medium,Tier3,OUT027,Seafood,FDJ45,1998,0.073055148
Regular,9.6,102.499,SupermarketType1,4.3,Small,Tier1,OUT046,Breads,FDZ35,2010,0.022278477
LowFat,15.2,38.6848,SupermarketType1,4.3,Medium,Tier2,OUT045,SoftDrinks,DRM48,2015,0.113125627
LowFat,20.75,146.6734,SupermarketType1,4.3,Medium,Tier2,OUT017,HealthandHygiene,NCA05,2020,0.025272781
Regular,15.5,102.1332,SupermarketType2,4.3,Medium,Tier3,OUT018,FruitsandVegetables,FDC09,2022,0.026409147
LowFat,,250.4724,GroceryStore,4.3,Small,Tier1,OUT019,BakingGoods,FDQ24,1998,0.12898088
LowFat,21.25,120.8756,SupermarketType2,4.3,Medium,Tier3,OUT018,SnackFoods,FDQ21,2022,0.019502354
LowFat,,114.715,SupermarketType3,4.3,Medium,Tier3,OUT027,Household,NCK54,1998,0.029380407
LowFat,5.695,259.2646,SupermarketType1,4.3,Medium,Tier2,OUT017,FrozenFoods,FDK28,2020,0.065960909
LF,8.985,100.27,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDJ56,2012,0.183688161
LowFat,6.15,97.3384,SupermarketType1,4.3,Medium,Tier1,OUT049,BakingGoods,FDU36,2012,0.046342889
LowFat,15.85,177.637,SupermarketType1,4.3,Medium,Tier1,OUT049,Breads,FDR23,2012,0.081914677
LowFat,18.6,98.9358,SupermarketType1,4.3,Medium,Tier1,OUT049,Breakfast,FDN13,2012,0.152294691
LowFat,12.5,120.444,SupermarketType1,4.3,Medium,Tier1,OUT049,Canned,FDK02,2012,0.112399145
LowFat,16.6,117.2124,SupermarketType1,4.3,Medium,Tier1,OUT049,Canned,FDD02,2012,0.050369191
LowFat,10.6,231.9642,SupermarketType1,4.3,Medium,Tier1,OUT049,Dairy,DRD15,2012,0.056884225
LowFat,8.905,62.0878,SupermarketType1,4.3,Medium,Tier1,OUT049,FrozenFoods,FDE29,2012,0.143351652
LowFat,10.695,56.7904,SupermarketType1,4.3,Medium,Tier1,OUT049,FrozenFoods,FDD28,2012,0.05337973
LowFat,12.15,254.7698,SupermarketType1,4.3,Medium,Tier1,OUT049,FrozenFoods,FDD29,2012,0.018439138
LowFat,8.775,111.3228,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDE09,2012,0
LowFat,13.1,175.6054,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDI45,2012,0.037639672
LowFat,14,216.0192,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDA32,2012,0.030140981
LowFat,16.1,253.4356,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDZ20,2012,0.0343603
LowFat,16.35,52.1324,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDT43,2012,0.020579897
LowFat,16.6,117.2466,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDT44,2012,0.103146658
LowFat,17.5,185.1266,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDN32,2012,0.01558456
LowFat,18.7,111.0886,SupermarketType1,4.3,Medium,Tier1,OUT049,FruitsandVegetables,FDR08,2012,0.037681448
LowFat,8.01,36.8532,SupermarketType1,4.3,Medium,Tier1,OUT049,HardDrinks,DRN35,2012,0.070356805
LowFat,14.65,54.9614,SupermarketType1,4.3,Medium,Tier1,OUT049,HardDrinks,DRH23,2012,0
LowFat,11,38.448,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCK17,2012,0.037953762
LowFat,11.5,131.3942,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCS05,2012,0.021010687
LowFat,11.6,98.4042,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCK53,2012,0.037639672
LowFat,17.85,96.6094,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCR41,2012,0.018052019
LowFat,18.6,92.5436,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCS17,2012,0.080626601
LowFat,18.85,130.2626,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCV17,2012,0.016132592
LowFat,19.6,42.877,SupermarketType1,4.3,Medium,Tier1,OUT049,HealthandHygiene,NCL05,2012,0
LowFat,6.59,119.0098,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCZ30,2012,0.026225693
LowFat,7.67,32.9216,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCE31,2012,0.185130961
LowFat,8.43,174.0422,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCY54,2012,0.177971115
LowFat,8.97,55.7956,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCE19,2012,0.093159233
LowFat,19.5,53.7614,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCO54,2012,0.014296484
LowFat,20.5,34.719,SupermarketType1,4.3,Medium,Tier1,OUT049,Household,NCA06,2012,0.143506376
LowFat,15.35,141.147,SupermarketType1,4.3,Medium,Tier1,OUT049,Others,NCL19,2012,0.015700603
LowFat,15.6,185.5924,SupermarketType1,4.3,Medium,Tier1,OUT049,Others,NCM55,2012,0.066829875
LowFat,20,36.819,SupermarketType1,4.3,Medium,Tier1,OUT049,Others,NCI31,2012,0.0814536
LowFat,6.195,119.3098,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDX34,2012,0.072097449
LowFat,7.365,93.512,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDM46,2012,0.160216552
LowFat,7.945,163.821,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDD34,2012,0.015900971
LowFat,16,141.2496,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDL34,2012,0.041009558
LowFat,18.25,212.9218,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDM10,2012,0.076089711
LowFat,19.6,166.0526,SupermarketType1,4.3,Medium,Tier1,OUT049,SnackFoods,FDO58,2012,0.039638705
LowFat,9.8,45.106,SupermarketType1,4.3,Medium,Tier1,OUT049,SoftDrinks,DRD37,2012,0.013863257
LowFat,13.15,143.4812,SupermarketType1,4.3,Medium,Tier1,OUT049,SoftDrinks,DRL49,2012,0.056516756
LowFat,15.2,35.8848,SupermarketType1,4.3,Medium,Tier1,OUT049,SoftDrinks,DRM48,2012,0.113072194
Regular,6.78,95.012,SupermarketType1,4.3,Medium,Tier1,OUT049,BakingGoods,FDU24,2012,0
Regular,9.195,79.2644,SupermarketType1,4.3,Medium,Tier1,OUT049,BakingGoods,FDV48,2012,0.051697108
Regular,9.395,88.8856,SupermarketType1,4.3,Medium,Tier1,OUT049,BakingGoods,FDI12,2012,0.100555034
